date_day,Acre,Afghanistan,Africa,Alabama,Alagoas,Alaska,Albania,Alberta,Algeria,Amapá,Amazonas,Andorra,Angola,Anguilla,Anhui,Antigua and Barbuda,Argentina,Arizona,Arkansas,Armenia,Artania Cruise,Aruba,Asia,Australia,Australian Capital Territory,Austria,Azerbaijan,Baden-Württemberg,Bahamas,Bahia,Bahrain,Bangladesh,Barbados,Bavaria,Beijing,Belarus,Belgium,Belize,Benin,Berlin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brandenburg,Brazil,Bremen,British Columbia,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,California,Cambodia,Cameroon,Canada,CAR,Caribbean Netherlands,Cayman Islands,Ceará,Chad,Channel Islands,Chile,China,Chongqing,Colombia,Colorado,Congo,Connecticut,continent_name,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czechia,Delaware,Denmark,Diamond Princess,Djibouti,Dominica,Dominican Republic,DRC,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Espírito Santo,Estonia,Eswatini,Ethiopia,Europe,Faeroe Islands,Falkland Islands,Federal Bureau of Prisons,Federal District,Fiji,Finland,Florida,France,French Guiana,French Polynesia,From Diamond Princess cruise,From Grand Princess,Fujian,Gabon,Gambia,Gansu,Georgia,Germany,Ghana,Gibraltar,Goiás,Grand Princess,Greece,Greenland,Grenada,Guadeloupe,Guam,Guangdong,Guangxi,Guatemala,Guinea-Bissau,Guinea,Guizhou,Guyana,Hainan,Haiti,Hamburg,Hawaii,Hebei,Heilongjiang,Henan,Hesse,Honduras,Hong Kong,Hubei,Hunan,Hungary,Iceland,Idaho,Illinois,India,Indiana,Indonesia,Inner Mongolia,Iowa,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Ivory Coast,Jamaica,Japan,Jiangsu,Jiangxi,Jilin,Jordan,Kansas,Kazakhstan,Kentucky,Kenya,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liaoning,Liberia,Libya,Liechtenstein,Lithuania,Louisiana,Lower Saxony,Luxembourg,Macau,Madagascar,Maine,Malawi,Malaysia,Maldives,Mali,Malta,Manitoba,Maranhão,Martinique,Maryland,Massachusetts,Mato Grosso do Sul,Mato Grosso,Mauritania,Mauritius,Mayotte,Mecklenburg-Vorpommern,Mexico,Michigan,Minas Gerais,Minnesota,Mississippi,Missouri,Moldova,Monaco,Mongolia,Montana,Montenegro,Montserrat,Morocco,Mozambique,MS Zaandam,Myanmar,Namibia,Navajo Nation,Nebraska,Nepal,Netherlands,Nevada,New Brunswick,New Caledonia,New Hampshire,New Jersey,New Mexico,New South Wales,New York,New Zealand,Newfoundland and Labrador,Nicaragua,Niger,Nigeria,Ningxia,North America,North Carolina,North Dakota,North Macedonia,North Rhine-Westphalia,Northern Mariana Islands,Northern Territory,Northwest Territories,Norway,Nova Scotia,Oceania,Ohio,Oklahoma,Oman,Ontario,Oregon,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Paraná,Paraíba,Pará,Pennsylvania,Pernambuco,Peru,Philippines,Piauí,Poland,Portugal,Prince Edward Island,Puerto Rico,Qatar,Qinghai,Quebec,Queensland,Reunion,Rhineland-Palatinate,Rhode Island,Rio de Janeiro,Rio Grande do Norte,Rio Grande do Sul,Romania,Rondônia,Roraima,Russia,Rwanda,Saarland,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Pierre Miquelon,San Marino,Santa Catarina,Sao Tome and Principe,Saskatchewan,Saudi Arabia,Saxony-Anhalt,Saxony,Schleswig-Holstein,Senegal,Serbia,Sergipe,Seychelles,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Sierra Leone,Singapore,Sint Maarten,Slovakia,Slovenia,Somalia,South Africa,South America,South Australia,South Carolina,South Dakota,South Korea,South Sudan,Spain,Sri Lanka,St. Barth,St. Vincent Grenadines,Sudan,Suriname,Sweden,Switzerland,Syria,São Paulo,Taiwan,Tanzania,Tasmania,Tennessee,Texas,Thailand,The World,Thuringia,Tianjin,Tibet,Timor-Leste,Tocantins,Togo,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos,U.S. Virgin Islands,Uganda,UK,Ukraine,United Arab Emirates,Uruguay,US Military,US Virgin Islands,US,Utah,Uzbekistan,Vatican City,Venezuela,Vermont,Veteran Affair,Victoria,Vietnam,Virginia,WA,Washington DC,West Virginia,Western Australia,Western Sahara,Wisconsin,World,Worldwide,Wyoming,Xinjiang,Yemen,Yokohama,Yukon,Yunnan,Zambia,Zhejiang,Zimbabwe
2020-04-11,2,0,0,0,3,0,0,0,0,27,69,0,0,0,68,0,0,0,0,0,0.0,0,3442,0,0,0,0,1184,0,31,0,0,0,1090,18,0,0,0,0,109,0,0,0,0,0,73,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,3422,13,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,6,0,0,0,24,0,0,0,5,0,0,,,15,0,0,4,0,1,0,0,18,0,0,0,0,0,0,77,11,0,0,0,12,0,9,0,112,0,23,18,67,114,0,2,2841,31,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,31,37,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,229,0,0,0,0,0,1,0,0,0,0,51,0,0,0,3,9,0,0,0,15,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,47,0,132,0,0,1,0,0,0,0,0,0,0,0,0,182,0,143,26,4,0,1,12,0,0,162,0,0,0,0,0,39,0,0,0,14,163,36,0,0,0,0,11,30,9,8,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,1,0,0,0,0,7,227.0,19,7,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,3448,0,3,0,3,0,2,0,42,0
2020-04-12,5,0,0,0,0,0,0,0,0,37,156,0,0,0,74,0,0,0,0,0,0.0,0,3164,1,0,0,0,461,0,38,0,0,0,829,23,0,0,0,0,109,0,0,0,0,0,93,0,11,2,0,0,0,0,0,0,0,0,0,2,0,0,0,94,0,0,0,3102,15,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,3,0,0,0,35,0,0,0,0,0,0,,,9,0,0,5,0,1,0,0,20,0,0,0,0,0,0,48,4,0,0,0,6,0,9,0,79,0,15,50,63,51,0,2,2447,61,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,51,35,61,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,259,0,0,0,0,0,1,0,0,0,0,54,0,0,0,1,2,0,0,0,4,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,16,29,0,144,0,0,3,0,0,0,0,0,0,0,1,0,112,0,248,13,13,0,2,4,0,0,42,0,0,0,0,0,36,0,0,0,31,35,53,0,0,2,0,11,39,20,6,23,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,336,3,0,0,0,0,0,99.0,29,3,0,0,2,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,3160,0,3,0,61,0,3,0,52,0
2020-04-13,13,0,0,0,2,0,0,0,0,12,69,0,0,0,61,0,0,0,0,0,0.0,0,3719,1,0,0,0,492,0,50,0,0,0,733,21,0,0,0,0,34,0,0,0,0,0,23,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,124,0,0,0,3700,24,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,24,0,0,0,0,0,0,,,10,0,0,5,0,0,0,0,4,0,0,0,0,0,0,75,18,0,0,0,7,0,15,0,28,0,21,37,87,255,0,4,2987,50,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,32,52,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,121,0,0,0,0,0,2,0,0,0,0,47,0,0,0,12,11,0,0,0,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,10,24,0,194,0,0,6,0,0,0,0,0,1,0,1,0,76,0,376,37,11,0,7,4,0,0,21,0,0,0,0,0,9,0,0,0,27,55,16,0,0,0,0,8,40,14,9,20,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,140,2,0,0,0,0,0,223.0,21,9,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3732,0,4,0,0,0,9,0,59,0
2020-04-14,9,0,0,0,22,0,0,0,0,65,209,0,0,0,50,0,0,0,0,0,0.0,0,3935,1,0,0,0,470,0,36,0,0,0,554,25,0,1,0,0,67,0,0,0,0,0,36,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,205,0,0,0,3902,32,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,1,0,0,0,13,0,0,0,0,0,0,,,11,0,0,2,0,0,0,0,51,0,0,0,0,0,0,82,11,0,0,0,8,0,11,0,38,0,10,35,89,69,0,1,3156,68,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,33,72,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,162,0,0,0,0,0,2,0,0,0,0,33,0,0,0,2,4,0,0,0,1,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,25,53,0,130,0,1,8,0,0,0,0,0,2,0,1,0,70,0,179,37,36,0,22,30,0,0,33,0,0,0,0,0,49,0,0,0,14,96,30,0,0,1,0,23,32,24,7,19,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,476,1,0,0,0,0,6,0.0,19,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3939,0,3,0,0,0,5,0,66,0
2020-04-15,2,0,0,0,10,0,0,0,0,27,70,0,0,0,72,0,0,0,0,0,0.0,0,3192,0,0,0,0,398,0,48,0,0,0,725,16,0,0,0,0,54,0,0,0,0,0,34,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,3181,32,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,2,0,0,0,31,0,0,0,0,0,0,,,15,0,0,4,0,2,0,0,20,0,0,0,0,0,0,88,12,0,0,0,10,0,9,0,61,0,13,34,109,164,0,2,2345,72,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,37,85,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,134,0,2,0,0,0,2,0,0,0,0,152,0,0,0,6,13,0,0,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,61,0,200,0,0,17,0,0,0,0,0,2,0,0,0,124,0,333,23,47,0,5,1,0,0,33,0,0,0,0,0,27,0,0,0,16,68,81,0,0,1,0,14,16,16,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672,0,0,0,0,0,0,,46,10,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,3194,0,5,0,0,0,5,0,105,0
2020-04-16,9,0,0,0,7,0,0,0,0,28,165,0,0,0,68,0,0,0,0,0,0.0,0,2852,0,0,0,0,443,0,144,0,0,0,848,21,0,0,0,0,126,0,0,0,0,0,108,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,229,0,0,0,2851,37,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,2,0,0,0,34,0,0,0,0,0,0,,,20,0,0,11,0,2,0,0,14,0,0,0,0,0,0,93,16,0,0,0,8,0,7,0,84,0,9,26,73,123,0,1,2103,58,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,35,58,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,65,0,0,0,10,5,0,0,0,10,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,54,0,199,0,0,16,0,0,0,0,0,2,0,0,0,83,0,201,1,33,0,7,28,0,0,56,0,0,0,0,0,31,0,0,0,25,136,49,0,0,2,0,12,29,21,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,,51,8,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2855,0,3,0,0,0,15,0,63,0
2020-04-17,25,0,0,0,21,0,0,0,0,8,90,0,0,0,103,0,0,0,0,0,0.0,0,3248,3,0,0,0,662,0,108,0,0,0,885,52,0,0,0,0,97,0,0,0,0,0,62,0,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,298,0,0,0,3230,37,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,1,0,0,0,30,0,0,0,0,0,0,,,39,0,0,5,0,1,0,0,17,0,0,0,0,0,0,196,23,0,0,0,9,0,6,0,52,0,8,36,141,235,0,1,1921,131,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,3,68,93,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,254,0,1,0,0,0,0,0,0,0,0,102,0,0,1,12,6,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,647,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,42,30,119,0,323,0,1,11,0,0,0,0,0,3,0,-1,0,124,0,405,63,22,0,16,22,0,0,53,0,0,0,0,0,42,0,0,0,31,93,55,0,0,5,0,29,46,29,9,54,0,2,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1273,0,0,0,0,0,0,,81,16,0,0,2,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,,3254,0,4,0,0,0,16,0,124,0
2020-04-18,7,0,0,0,22,0,0,0,0,23,88,0,0,0,0,0,0,0,0,0,0.0,0,1587,1,0,0,0,715,0,134,0,0,0,854,18,0,0,0,0,121,0,0,0,0,0,41,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,350,0,0,0,1563,32,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,10,0,0,0,16,0,0,0,1,0,0,,,19,0,0,6,0,3,0,0,43,0,0,0,0,0,0,43,1,0,0,0,14,0,8,0,113,0,14,0,0,211,0,1,1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,243,0,0,0,18,9,0,0,0,11,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71,10,83,0,187,0,0,21,0,0,0,0,0,0,0,1,0,113,0,194,53,29,0,18,37,2,0,35,0,0,0,0,0,36,0,0,0,36,92,38,0,0,18,0,0,6,25,8,0,0,6,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,1053,1,0,0,0,0,5,,35,0,0,0,2,0,0,0,0,0,,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1599,0,0,0,0,0,7,0,0,0
2020-04-19,21,0,0,0,27,0,0,0,0,23,147,0,0,0,37,0,0,0,0,0,0.0,0,1988,1,0,0,0,625,0,37,0,0,0,526,10,0,0,0,0,93,0,0,0,0,0,60,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,1980,41,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,2,0,0,0,65,0,0,0,0,0,0,,,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,82,9,0,0,0,3,0,7,0,49,0,17,16,74,192,0,2,1220,55,0,0,0,1,1,0,0,4,0,0,0,0,0,0,2,0,0,0,39,78,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,148,0,0,0,0,0,1,0,0,0,0,165,0,0,0,7,3,0,0,0,6,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,31,45,0,266,0,1,22,0,0,0,0,0,2,0,1,0,108,0,222,15,23,0,18,21,0,0,14,0,0,0,0,0,13,0,0,0,35,50,30,0,0,12,0,31,33,27,4,35,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,373,1,0,0,0,0,0,,39,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1992,0,3,0,0,0,21,0,109,0
2020-04-20,13,0,0,0,12,0,0,0,0,17,116,0,0,0,48,0,0,0,0,0,0.0,0,1721,2,0,0,0,370,0,111,0,0,0,442,20,0,0,0,0,37,0,0,0,0,0,17,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,230,0,0,0,1708,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,2,0,0,0,45,0,1,0,1,0,0,,,19,0,0,2,0,0,0,0,10,0,0,0,0,0,0,70,20,0,0,0,3,0,0,0,18,0,17,6,72,69,0,2,1032,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,53,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,115,0,0,0,3,7,0,0,0,2,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,20,9,217,0,231,0,0,13,0,0,0,0,0,0,0,1,0,91,0,134,64,35,0,32,22,0,0,11,0,0,0,0,0,50,0,0,0,19,39,9,0,0,3,0,0,24,21,8,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,,29,2,1,0,1,0,0,0,0,0,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1726,0,1,0,0,0,11,0,132,0
2020-04-21,19,0,0,0,39,0,0,0,0,24,110,0,0,0,46,0,0,0,0,0,0.0,0,1579,0,0,0,0,459,0,148,0,0,0,461,11,0,0,0,0,41,0,0,0,0,0,37,0,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,234,0,0,0,1561,15,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,4,0,0,0,9,0,0,0,1,0,0,,,23,0,0,5,0,3,0,0,18,0,0,0,0,0,0,90,7,0,0,0,0,0,10,0,19,0,15,7,38,54,0,0,840,121,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,29,37,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,198,0,1,0,0,0,3,0,0,0,0,76,0,0,0,2,0,0,0,0,2,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,124,0,218,0,0,28,0,0,0,0,0,0,0,0,0,38,0,407,13,15,0,39,3,0,0,14,0,0,0,0,0,38,0,0,0,14,24,-12,0,0,6,0,21,34,14,7,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805,3,0,0,0,0,6,,13,2,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1584,0,8,0,0,0,18,0,123,0
2020-04-22,19,0,0,0,33,0,0,0,0,22,209,0,0,0,36,0,0,0,0,0,0.0,0,1677,1,0,0,0,186,0,155,0,0,0,504,12,0,0,0,0,75,0,0,0,0,0,114,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,194,0,0,0,1672,22,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,1,0,0,0,65,0,0,0,0,0,0,,,24,0,0,5,0,1,0,0,17,0,0,0,0,0,0,5,5,0,0,0,2,0,11,0,0,0,15,9,40,149,0,0,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,208,0,0,0,2,2,0,0,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,38,169,0,390,0,0,20,0,0,0,0,0,2,0,0,0,32,0,246,38,19,0,24,33,0,0,39,0,0,0,0,0,28,0,0,0,12,20,82,0,0,25,0,13,24,13,7,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,529,1,0,0,0,0,0,,74,9,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1679,0,0,0,0,0,7,0,45,0
2020-04-23,13,0,0,0,81,0,0,0,0,69,409,0,0,0,10,0,0,1,0,0,,0,771,0,0,0,0,545,0,145,0,0,0,581,17,0,0,0,0,12,0,0,0,0,0,58,0,48,0,0,0,0,0,0,0,2,0,0,1,0,0,0,688,0,0,0,758,35,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,17,0,0,0,0,0,0,,,17,0,0,7,0,0,0,0,15,0,0,0,0,0,0,48,13,0,0,0,2,0,3,0,82,0,5,6,45,213,0,3,371,31,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,16,12,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,155,0,4,0,0,0,1,0,0,0,0,153,0,0,0,11,38,0,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,399,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,44,72,0,221,0,0,11,0,0,0,0,0,3,0,0,0,50,0,620,62,71,0,27,17,0,0,28,0,0,0,0,0,24,0,0,0,30,54,34,0,0,7,0,7,24,13,4,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,1,0,0,0,0,1,,60,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,775,0,1,0,0,0,8,0,24,0
2020-04-24,7,0,0,0,89,0,0,0,0,85,306,0,0,0,21,0,0,0,0,0,,0,662,0,0,0,0,349,0,173,0,0,0,544,15,0,0,0,0,135,0,0,0,0,0,89,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,659,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,26,0,0,0,0,0,0,,,8,0,0,3,0,0,0,0,33,0,0,0,0,0,0,20,10,0,0,0,1,0,2,0,72,0,5,6,51,119,0,0,323,26,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,194,0,0,0,27,19,0,0,0,2,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,179,0,480,0,0,39,0,0,0,0,0,1,0,0,0,88,0,110,46,67,0,40,7,0,0,50,0,0,0,0,0,55,0,0,0,11,50,27,0,0,20,0,10,18,7,3,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1086,0,0,0,0,0,2,,91,5,0,0,6,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,662,0,1,0,0,0,6,0,42,0
2020-04-25,24,0,0,0,88,0,0,0,0,52,441,0,0,0,24,0,0,0,0,0,,0,468,4,0,0,0,377,0,119,0,0,0,608,10,0,0,0,0,66,0,0,0,0,0,91,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,455,30,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,3,0,0,0,24,0,0,0,3,0,0,,,5,0,0,2,0,0,0,0,20,0,0,0,0,0,0,25,10,0,0,0,1,0,9,0,42,0,6,5,23,125,0,3,180,19,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,147,0,0,0,0,0,3,0,0,0,0,154,0,0,0,4,7,0,0,0,6,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,359,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21,61,133,0,508,0,0,41,0,0,0,0,0,0,0,0,0,36,0,546,27,35,0,38,41,0,0,23,0,0,0,0,0,39,0,0,0,44,29,55,0,0,9,0,2,12,13,5,13,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2178,2,0,0,0,0,1,,35,3,0,0,7,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,476,0,1,0,0,0,3,0,19,0
